measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
6990.0,0.09069824,-0.036865234,0.025756836,8.40458,-5.183206,-78.099236,514.0,18247.0,0.0
6991.0,0.103393555,-0.0435791,0.027832031,23.793894,-4.8778625,-99.52672,514.0,18247.0,0.0
6992.0,0.12487793,-0.04473877,0.038208008,38.70229,-6.5267177,-111.183205,514.0,18247.0,0.0
6993.0,0.13317871,-0.047729492,0.03857422,47.374046,-7.664122,-109.15267,514.0,18247.0,0.0
6994.0,0.13873291,-0.046691895,0.040649414,46.801525,-12.106871,-91.35114,514.0,18247.0,0.0
6995.0,0.14129639,-0.04296875,0.040893555,50.282444,-17.022902,-55.52672,514.0,18247.0,0.0
6996.0,0.14727783,-0.034301758,0.03479004,50.091602,-19.541985,-23.0,514.0,18247.0,0.0
6997.0,0.17492676,-0.028320312,0.027832031,54.099236,-10.671756,23.0,514.0,18247.0,0.0
6998.0,0.15637207,-0.025756836,0.034851074,41.633587,6.2824426,71.80153,514.0,18247.0,0.0
6999.0,0.15515137,-0.024719238,0.03491211,21.977098,15.824428,91.618324,514.0,18247.0,0.0
7000.0,0.15289307,-0.026489258,0.031311035,23.465649,23.603054,115.26717,514.0,18247.0,0.0
7001.0,0.13549805,-0.02746582,0.02758789,28.717558,28.87023,125.503815,514.0,18247.0,0.0
7002.0,0.1262207,-0.026489258,0.0072631836,35.29771,31.358778,139.7939,514.0,18247.0,0.0
7003.0,0.1126709,-0.022033691,0.024108887,43.458015,27.877863,137.32825,514.0,18247.0,0.0
7004.0,0.11834717,-0.027526855,0.015686035,55.183205,22.648855,129.59541,514.0,18247.0,0.0
7005.0,0.13012695,-0.03302002,0.016540527,83.16794,24.694656,111.27481,514.0,18247.0,0.0
7006.0,0.1428833,-0.03778076,0.0056152344,119.34351,32.74046,78.79389,514.0,18247.0,0.0
7007.0,0.14807129,-0.0289917,0.004699707,134.93893,44.251907,47.29771,514.0,18247.0,0.0
7008.0,0.1585083,-0.01953125,0.0020751953,126.770996,49.862595,36.068703,514.0,18247.0,0.0
7009.0,0.15148926,-0.015380859,0.0032958984,95.8855,51.587788,37.480915,514.0,18247.0,0.0
7010.0,0.14068604,-0.005554199,0.0072631836,42.717556,47.20611,58.55725,514.0,18247.0,0.0
7011.0,0.11590576,-0.001953125,0.008728027,-24.51145,36.038166,88.83969,514.0,18247.0,0.0
7012.0,0.09918213,-0.016845703,0.010498047,-67.10687,15.885496,110.70992,514.0,18247.0,0.0
7013.0,0.09295654,-0.0234375,0.016052246,-66.62595,1.5419847,122.29008,514.0,18247.0,0.0
7014.0,0.101501465,-0.03289795,0.01159668,-40.984734,-8.511451,125.05344,514.0,18247.0,0.0
7015.0,0.10308838,-0.03375244,0.014709473,-0.65648854,-13.022901,116.496185,514.0,18247.0,0.0
7016.0,0.096191406,-0.0234375,0.015319824,25.93893,-11.679389,97.44275,514.0,18247.0,0.0
7017.0,0.09906006,-0.024719238,0.022033691,36.251907,-10.290076,73.48092,514.0,18247.0,0.0
7018.0,0.09710693,-0.018859863,0.026306152,39.9771,-11.053435,44.839695,514.0,18247.0,0.0
7019.0,0.09442139,-0.022644043,0.028381348,36.732826,-11.076336,12.244275,514.0,18247.0,0.0
7020.0,0.08929443,-0.020629883,0.03918457,31.38168,-11.908397,-18.87023,514.0,18247.0,0.0
7021.0,0.12176514,-0.012573242,0.02709961,5.6564884,-15.977099,-54.885498,514.0,18247.0,0.0
7022.0,0.1237793,-0.012084961,0.029418945,-28.984734,-14.633588,-89.34351,514.0,18504.0,0.0
7023.0,0.14215088,-0.012634277,0.028625488,-52.267174,-21.244274,-128.7939,514.0,18504.0,0.0
7024.0,0.13555908,-0.025390625,0.03503418,-54.419846,-27.259542,-149.9084,514.0,18504.0,0.0
7025.0,0.12475586,-0.035705566,0.042053223,-33.51145,-33.06107,-167.23665,514.0,18504.0,0.0
7026.0,0.113220215,-0.038391113,0.040771484,-7.4885497,-40.648853,-174.58778,514.0,18504.0,0.0
7027.0,0.105407715,-0.03552246,0.0390625,15.091603,-43.969467,-164.03816,514.0,18504.0,0.0
7028.0,0.12335205,-0.022155762,0.028930664,21.847328,-43.53435,-150.18321,514.0,18504.0,0.0
7029.0,0.14215088,-0.013793945,0.016052246,8.633588,-28.885496,-128.41222,514.0,18504.0,0.0
7030.0,0.15203857,-0.010681152,0.019165039,-15.503817,-12.5801525,-99.41222,514.0,18504.0,0.0
7031.0,0.15704346,-0.01586914,0.021057129,-53.687023,-3.0458016,-73.10687,514.0,18504.0,0.0
7032.0,0.16400146,-0.022888184,0.02166748,-88.1145,-3.3969467,-54.14504,514.0,18504.0,0.0
7033.0,0.15405273,-0.029907227,0.025146484,-105.94656,-7.2824426,-53.419846,514.0,18504.0,0.0
7034.0,0.13391113,-0.03692627,0.023986816,-109.28244,-16.38168,-36.748093,514.0,18504.0,0.0
7035.0,0.107299805,-0.040527344,0.020019531,-95.07633,-25.053434,-28.885496,514.0,18504.0,0.0
7036.0,0.093322754,-0.040405273,0.023864746,-60.396946,-30.625954,-18.70229,514.0,18504.0,0.0
7037.0,0.093811035,-0.04058838,0.022460938,-20.801527,-26.992367,-19.519083,514.0,18504.0,0.0
7038.0,0.099975586,-0.033691406,0.020141602,6.183206,-23.137405,-18.10687,514.0,18504.0,0.0
7039.0,0.103515625,-0.035705566,0.030578613,21.687023,-19.343512,-27.091602,514.0,18504.0,0.0
7040.0,0.10888672,-0.03173828,0.03314209,31.931297,-15.351145,-31.625954,514.0,18504.0,0.0
7041.0,0.11505127,-0.035095215,0.039794922,37.53435,-16.541985,-38.664124,514.0,18504.0,0.0
7042.0,0.13250732,-0.030334473,0.040771484,40.65649,-16.656488,-38.229008,514.0,18504.0,0.0
7043.0,0.1361084,-0.035095215,0.0446167,37.664124,-12.748092,-44.328243,514.0,18504.0,0.0
7044.0,0.13757324,-0.03314209,0.044311523,36.396946,-7.0916033,-32.007633,514.0,18504.0,0.0
7045.0,0.13763428,-0.029174805,0.041137695,33.900764,2.7328243,-21.534351,514.0,18504.0,0.0
7046.0,0.1505127,-0.026550293,0.0335083,30.625954,8.59542,-2.7099237,514.0,18504.0,0.0
7047.0,0.15002441,-0.03314209,0.033447266,34.91603,23.839695,19.12977,514.0,18504.0,0.0
7048.0,0.14984131,-0.029968262,0.035583496,40.183205,32.78626,29.534351,514.0,18504.0,0.0
7049.0,0.14892578,-0.028686523,0.03100586,33.923664,38.694656,41.72519,514.0,18504.0,0.0
7050.0,0.140625,-0.027770996,0.027282715,31.67939,47.374046,58.045803,514.0,18504.0,0.0
7051.0,0.12335205,-0.028015137,0.020263672,24.10687,52.229008,78.824425,514.0,18504.0,0.0
7052.0,0.111083984,-0.022277832,0.019470215,21.786259,50.450382,96.55725,514.0,18504.0,0.0
7053.0,0.12982178,-0.02368164,0.014038086,22.099237,53.9771,103.45038,514.0,18504.0,0.0
7054.0,0.13952637,-0.029418945,0.008056641,36.83206,53.458015,105.0687,514.0,18504.0,0.0
7055.0,0.15112305,-0.029174805,0.004638672,55.778625,56.519085,94.42748,514.0,18504.0,0.0
7056.0,0.16101074,-0.02178955,0.0025634766,54.671757,62.801525,89.854965,514.0,18504.0,0.0
7057.0,0.15124512,-0.014831543,0.0056762695,30.328245,52.435116,93.854965,514.0,18504.0,0.0
7058.0,0.14282227,-0.01550293,0.0068969727,-6.0152674,38.862595,100.07633,514.0,18504.0,0.0
7059.0,0.12841797,-0.01159668,0.008178711,-44.229008,20.32061,112.24428,514.0,18761.0,0.0
7060.0,0.11004639,-0.025756836,0.00970459,-53.038166,0.6793893,119.07633,514.0,18761.0,0.0
7061.0,0.09289551,-0.027832031,0.00982666,-36.83206,-12.458015,120.099236,514.0,18761.0,0.0
7062.0,0.091552734,-0.032714844,0.021728516,-3.1374047,-22.175573,113.221375,514.0,18761.0,0.0
7063.0,0.089416504,-0.030212402,0.021728516,33.82443,-25.816793,101.46565,514.0,18761.0,0.0
7064.0,0.08984375,-0.02947998,0.023254395,59.83206,-22.076336,89.69466,514.0,18761.0,0.0
7065.0,0.088378906,-0.02331543,0.030700684,70.419846,-17.442749,69.496185,514.0,18761.0,0.0
7066.0,0.08514404,-0.016845703,0.031433105,70.229004,-14.335877,45.40458,514.0,18761.0,0.0
7067.0,0.09527588,-0.013183594,0.022033691,51.47328,-9.793893,22.793894,514.0,18761.0,0.0
7068.0,0.09881592,-0.014038086,0.044128418,35.389313,-11.022901,-10.603053,514.0,18761.0,0.0
7069.0,0.10028076,-0.013305664,0.042907715,10.038168,-8.435115,-42.25954,514.0,18761.0,0.0
7070.0,0.11956787,-0.006958008,0.03375244,-28.389313,-10.496183,-75.29008,514.0,18761.0,0.0
7071.0,0.13677979,-0.014038086,0.03265381,-61.068703,-11.526717,-106.65649,514.0,18761.0,0.0
7072.0,0.15466309,-0.024841309,0.030639648,-67.8855,-15.717557,-142.62596,514.0,18761.0,0.0
7073.0,0.1538086,-0.030822754,0.031921387,-67.19084,-19.244274,-164.76335,514.0,18761.0,0.0
7074.0,0.13006592,-0.035461426,0.036987305,-52.83206,-20.900763,-175.59541,514.0,18761.0,0.0
7075.0,0.11627197,-0.036010742,0.040283203,-29.877863,-32.198475,-177.0229,514.0,18761.0,0.0
7076.0,0.11077881,-0.034362793,0.034179688,-11.541985,-32.435116,-160.2061,514.0,18761.0,0.0
7077.0,0.12298584,-0.028137207,0.025634766,0.77862597,-31.068703,-140.6565,514.0,18761.0,0.0
7078.0,0.13513184,-0.021972656,0.013366699,0.28244275,-14.862596,-113.12214,514.0,18761.0,0.0
7079.0,0.14361572,-0.017089844,0.0119018555,-18.38168,4.1755724,-85.80916,514.0,18761.0,0.0
7080.0,0.15515137,-0.019104004,0.014343262,-52.480915,12.847328,-54.519085,514.0,18761.0,0.0
7081.0,0.1595459,-0.01940918,0.015625,-85.36641,8.2595415,-43.38168,514.0,18761.0,0.0
7082.0,0.15783691,-0.024597168,0.017944336,-118.1145,2.6335878,-26.656488,514.0,18761.0,0.0
7083.0,0.1348877,-0.035583496,0.023864746,-135.54962,-9.839695,-20.908398,514.0,18761.0,0.0
7084.0,0.107055664,-0.034606934,0.019897461,-132.7939,-19.740458,-17.977098,514.0,18761.0,0.0
7085.0,0.0914917,-0.039916992,0.022888184,-100.23664,-26.419847,-16.778625,514.0,18761.0,0.0
7086.0,0.089416504,-0.04260254,0.020690918,-50.450382,-26.557251,-16.641222,514.0,18761.0,0.0
7087.0,0.09020996,-0.040527344,0.021850586,-0.23664123,-26.557251,-24.61832,514.0,18761.0,0.0
7088.0,0.0960083,-0.03656006,0.026733398,27.923664,-25.580153,-30.091602,514.0,18761.0,0.0
7089.0,0.101623535,-0.03314209,0.035095215,38.85496,-22.76336,-40.198475,514.0,18761.0,0.0
7090.0,0.117248535,-0.03302002,0.041809082,43.419846,-22.08397,-54.53435,514.0,18761.0,0.0
7091.0,0.12286377,-0.03540039,0.04736328,43.946564,-22.67939,-54.282444,514.0,18761.0,0.0
7092.0,0.13214111,-0.03692627,0.05493164,47.290077,-26.038168,-54.541985,514.0,18761.0,0.0
7093.0,0.14227295,-0.041809082,0.055114746,56.007633,-20.57252,-54.34351,514.0,18761.0,0.0
7094.0,0.14831543,-0.037231445,0.046142578,70.94656,-14.801527,-54.328243,514.0,18761.0,0.0
7095.0,0.168396,-0.033996582,0.038024902,72.99236,5.1374044,-44.267174,514.0,18761.0,0.0
7096.0,0.15661621,-0.022338867,0.033447266,70.145035,30.10687,-4.374046,514.0,19018.0,0.0
7097.0,0.16711426,-0.014770508,0.03704834,44.85496,47.412212,18.08397,514.0,19018.0,0.0
7098.0,0.15338135,-0.013244629,0.031188965,-2.7480917,62.87786,58.870228,514.0,19018.0,0.0
7099.0,0.13201904,-0.01550293,0.02508545,-43.633587,67.770996,89.34351,514.0,19018.0,0.0
7100.0,0.11218262,-0.019836426,0.019042969,-65.53435,69.0458,125.74809,514.0,19018.0,0.0
7101.0,0.11468506,-0.026184082,0.012817383,-66.65649,55.541985,138.47328,514.0,19018.0,0.0
7102.0,0.12963867,-0.026916504,0.011779785,-42.312977,48.91603,140.47328,514.0,19018.0,0.0
7103.0,0.1383667,-0.037597656,0.005859375,-0.78625953,46.10687,131.8626,514.0,19018.0,0.0
7104.0,0.14807129,-0.03564453,-0.0025634766,41.53435,48.045803,103.58778,514.0,19018.0,0.0
7105.0,0.15124512,-0.028320312,9.1552734E-4,70.65649,46.961834,83.099236,514.0,19018.0,0.0
7106.0,0.14074707,-0.01928711,-4.8828125E-4,55.20611,38.50382,73.9313,514.0,19018.0,0.0
7107.0,0.13214111,-0.0154418945,0.001953125,30.08397,26.57252,75.9771,514.0,19018.0,0.0
7108.0,0.11419678,-0.015014648,0.009643555,2.7099237,5.3129773,85.778625,514.0,19018.0,0.0
7109.0,0.10321045,-0.019470215,0.014221191,-13.473283,-9.450381,103.05344,514.0,19018.0,0.0
7110.0,0.09057617,-0.030700684,0.014526367,-3.427481,-24.213741,106.229004,514.0,19018.0,0.0
7111.0,0.089660645,-0.032043457,0.024230957,28.93893,-31.351145,107.19847,514.0,19018.0,0.0
7112.0,0.09240723,-0.028686523,0.023925781,60.984734,-32.48855,103.21374,514.0,19018.0,0.0
7113.0,0.09197998,-0.024841309,0.023498535,87.36641,-26.595419,92.381676,514.0,19018.0,0.0
7114.0,0.08874512,-0.01776123,0.030029297,93.10687,-23.183207,72.061066,514.0,19018.0,0.0
7115.0,0.090148926,-0.016235352,0.03253174,83.30534,-14.541985,44.389313,514.0,19018.0,0.0
7116.0,0.08880615,-0.013427734,0.041625977,62.82443,-13.923664,12.480916,514.0,19018.0,0.0
7117.0,0.10180664,-0.012878418,0.04321289,32.52672,-12.076336,-23.328245,514.0,19018.0,0.0
7118.0,0.09552002,-0.008178711,0.039733887,-11.38168,-9.0992365,-54.648853,514.0,19018.0,0.0
7119.0,0.12646484,-0.0061035156,0.03466797,-56.480915,-16.755726,-83.42748,514.0,19018.0,0.0
7120.0,0.14129639,-0.017578125,0.03466797,-83.62595,-14.816793,-112.94656,514.0,19018.0,0.0
7121.0,0.16217041,-0.017150879,0.026855469,-88.0687,-17.213741,-142.771,514.0,19018.0,0.0
7122.0,0.14923096,-0.027404785,0.03265381,-93.60305,-19.038168,-155.66412,514.0,19018.0,0.0
7123.0,0.13140869,-0.03161621,0.033203125,-87.23664,-19.847328,-161.37404,514.0,19018.0,0.0
7124.0,0.11090088,-0.03253174,0.03515625,-82.58778,-18.274809,-146.52672,514.0,19018.0,0.0
7125.0,0.10333252,-0.033935547,0.03125,-67.43511,-17.022902,-128.96947,514.0,19018.0,0.0
7126.0,0.117370605,-0.030517578,0.020812988,-46.541985,-14.801527,-106.28244,514.0,19018.0,0.0
7127.0,0.13470459,-0.023742676,0.011047363,-29.305344,-1.2900764,-76.56489,514.0,19018.0,0.0
7128.0,0.15167236,-0.020690918,0.010314941,-41.14504,12.992367,-54.267174,514.0,19018.0,0.0
7129.0,0.15594482,-0.018310547,0.008911133,-66.45038,15.557252,-33.55725,514.0,19018.0,0.0
7130.0,0.15911865,-0.018737793,0.014282227,-92.64122,12.793893,-20.213741,514.0,19018.0,0.0
7131.0,0.15185547,-0.026855469,0.016967773,-119.96947,5.221374,-15.847328,514.0,19018.0,0.0
7132.0,0.13391113,-0.030944824,7.9345703E-4,-130.53435,-4.8778625,-18.145039,514.0,19018.0,0.0
7133.0,0.10412598,-0.03857422,0.014526367,-118.229004,-11.946565,-34.687023,514.0,19275.0,0.0
7134.0,0.0927124,-0.038085938,0.011230469,-83.80153,-19.442749,-49.778625,514.0,19275.0,0.0
7135.0,0.087768555,-0.04333496,0.017211914,-39.06107,-20.458015,-54.35878,514.0,19275.0,0.0
7136.0,0.093444824,-0.041809082,0.015075684,9.312977,-20.839695,-54.778625,514.0,19275.0,0.0
7137.0,0.10430908,-0.036865234,0.026367188,38.992367,-19.57252,-62.84733,514.0,19275.0,0.0
7138.0,0.11291504,-0.034057617,0.030151367,50.282444,-22.282442,-79.32061,514.0,19275.0,0.0
7139.0,0.11834717,-0.038635254,0.03387451,55.541985,-22.923664,-83.0458,514.0,19275.0,0.0
7140.0,0.13189697,-0.03375244,0.04333496,47.23664,-23.900763,-88.0229,514.0,19275.0,0.0
7141.0,0.13464355,-0.035461426,0.04534912,34.351147,-23.564886,-87.39695,514.0,19275.0,0.0
7142.0,0.13970947,-0.041931152,0.048583984,34.129772,-19.25191,-74.938934,514.0,19275.0,0.0
7143.0,0.15185547,-0.03656006,0.040100098,33.114502,-13.305344,-55.290077,514.0,19275.0,0.0
7144.0,0.15844727,-0.0345459,0.03363037,29.175573,14.480916,-46.633587,514.0,19275.0,0.0
7145.0,0.1484375,-0.029541016,0.030151367,14.38168,22.198473,-7.145038,514.0,19275.0,0.0
7146.0,0.16021729,-0.02734375,0.030761719,-6.6564884,37.51145,32.541985,514.0,19275.0,0.0
7147.0,0.1381836,-0.02947998,0.028320312,-26.06107,44.564884,72.10687,514.0,19275.0,0.0
7148.0,0.12030029,-0.028137207,0.020996094,-30.80916,49.870228,106.37405,514.0,19275.0,0.0
7149.0,0.10369873,-0.03149414,0.014404297,-28.564886,41.74046,131.90076,514.0,19275.0,0.0
7150.0,0.12530518,-0.031433105,0.01953125,-9.160305,35.900764,137.7939,514.0,19275.0,0.0
7151.0,0.13342285,-0.033569336,0.008911133,30.198473,38.35878,139.28244,514.0,19275.0,0.0
7152.0,0.14971924,-0.03765869,0.0032958984,71.92367,42.541985,121.816795,514.0,19275.0,0.0
7153.0,0.15679932,-0.028686523,6.1035156E-5,98.74809,46.419846,104.91603,514.0,19275.0,0.0
7154.0,0.15325928,-0.021118164,0.0029907227,95.33588,43.748093,92.740456,514.0,19275.0,0.0
7155.0,0.14746094,-0.019348145,0.0020141602,78.00764,37.549618,90.27481,514.0,19275.0,0.0
7156.0,0.14190674,-0.012878418,0.0021972656,46.85496,29.404581,94.10687,514.0,19275.0,0.0
7157.0,0.13232422,-0.011413574,0.0025634766,13.534351,20.91603,99.16794,514.0,19275.0,0.0
7158.0,0.116882324,-0.013305664,-4.272461E-4,-1.5496184,11.534351,109.74809,514.0,19275.0,0.0
7159.0,0.11273193,-0.02178955,0.0028686523,-1.8854961,0.73282444,115.73283,514.0,19275.0,0.0
7160.0,0.105285645,-0.024902344,4.8828125E-4,11.755725,-5.9770994,119.05344,514.0,19275.0,0.0
7161.0,0.1104126,-0.020874023,0.0043945312,29.51145,-11.091603,114.9542,514.0,19275.0,0.0
7162.0,0.10687256,-0.020568848,0.0068969727,43.946564,-14.045801,109.8855,514.0,19275.0,0.0
7163.0,0.10870361,-0.020202637,0.014770508,55.25954,-18.053434,97.145035,514.0,19275.0,0.0
7164.0,0.11279297,-0.016296387,0.014038086,71.33588,-16.877863,80.41222,514.0,19275.0,0.0
7165.0,0.111694336,-0.014099121,0.018554688,69.92367,-15.862596,58.47328,514.0,19275.0,0.0
7166.0,0.11669922,-0.006225586,0.017700195,50.931297,-14.038168,30.038168,514.0,19275.0,0.0
7167.0,0.1281128,-0.00390625,0.020996094,12.923664,-15.946565,-4.2061067,514.0,19275.0,0.0
7168.0,0.112854004,-0.004272461,0.032409668,-32.53435,-22.70229,-48.709923,514.0,19275.0,0.0
7169.0,0.113708496,-0.012207031,0.03656006,-63.229008,-35.282444,-84.48092,514.0,19275.0,0.0
7170.0,0.09686279,-0.029418945,0.044311523,-70.00764,-41.396946,-121.32061,514.0,19532.0,0.0
7171.0,0.09283447,-0.029968262,0.05078125,-56.160305,-48.267174,-150.64122,514.0,19532.0,0.0
7172.0,0.0927124,-0.03289795,0.049316406,-37.244274,-48.946564,-171.70993,514.0,19532.0,0.0
7173.0,0.10839844,-0.026367188,0.045410156,-17.610687,-48.580154,-178.55725,514.0,19532.0,0.0
7174.0,0.12878418,-0.021606445,0.03527832,1.7557251,-40.129772,-179.41222,514.0,19532.0,0.0
7175.0,0.15515137,-0.016845703,0.02520752,3.1221373,-22.167938,-171.9313,514.0,19532.0,0.0
7176.0,0.18286133,-0.011047363,0.028503418,-9.19084,-1.6793894,-156.01527,514.0,19532.0,0.0
7177.0,0.17584229,-0.012023926,0.026672363,-61.17557,11.374045,-128.83969,514.0,19532.0,0.0
7178.0,0.16790771,-0.019226074,0.033081055,-100.48092,10.885496,-102.62595,514.0,19532.0,0.0
7179.0,0.15405273,-0.024597168,0.012756348,-126.55725,5.9389315,-74.61069,514.0,19532.0,0.0
7180.0,0.1237793,-0.032714844,0.023803711,-124.19847,0.8167939,-54.49618,514.0,19532.0,0.0
7181.0,0.10571289,-0.03387451,0.02355957,-120.70229,-3.167939,-33.328243,514.0,19532.0,0.0
7182.0,0.09954834,-0.04119873,0.0119018555,-101.259544,-0.83206105,-23.541985,514.0,19532.0,0.0
7183.0,0.09887695,-0.0345459,0.010620117,-70.0687,0.7557252,-22.282442,514.0,19532.0,0.0
7184.0,0.1003418,-0.03955078,0.012939453,-31.404581,4.038168,-24.877863,514.0,19532.0,0.0
7185.0,0.10455322,-0.04071045,0.018981934,6.19084,-2.038168,-29.76336,514.0,19532.0,0.0
7186.0,0.10992432,-0.03894043,0.02947998,33.801525,-6.4274807,-39.984734,514.0,19532.0,0.0
7187.0,0.11175537,-0.038269043,0.035827637,40.76336,-15.656488,-54.72519,514.0,19532.0,0.0
7188.0,0.12585449,-0.038757324,0.020629883,51.335876,-28.786259,-51.458015,514.0,19532.0,0.0
7189.0,0.12823486,-0.051696777,0.04901123,70.91603,-35.40458,-54.40458,514.0,19532.0,0.0
7190.0,0.13360596,-0.04876709,0.042663574,100.34351,-30.022902,-54.46565,514.0,19532.0,0.0
7191.0,0.15765381,-0.042175293,0.036010742,124.48092,-26.312977,-54.610687,514.0,19532.0,0.0
7192.0,0.15844727,-0.030151367,0.034606934,136.05344,0.6335878,-29.595419,514.0,19532.0,0.0
7193.0,0.17419434,-0.018676758,0.034973145,122.87786,24.160305,-0.67175573,514.0,19532.0,0.0
7194.0,0.16430664,-0.0061035156,0.035827637,79.01527,56.267174,41.85496,514.0,19532.0,0.0
7195.0,0.13684082,0.0029907227,0.035949707,11.068703,74.419846,82.70229,514.0,19532.0,0.0
7196.0,0.1104126,-0.006713867,0.030212402,-50.564884,73.618324,127.31298,514.0,19532.0,0.0
7197.0,0.11254883,-0.011108398,0.020019531,-78.9313,70.19847,161.22137,514.0,19532.0,0.0
7198.0,0.12878418,-0.02368164,0.014343262,-78.9313,56.49618,171.61069,514.0,19532.0,0.0
7199.0,0.14807129,-0.038269043,0.007873535,-44.48855,58.694656,168.08397,514.0,19532.0,0.0
7200.0,0.16253662,-0.035949707,0.0031738281,4.671756,57.198475,145.0916,514.0,19532.0,0.0
7201.0,0.16442871,-0.03668213,0.0018920898,43.931297,55.50382,117.0,514.0,19532.0,0.0
7202.0,0.1529541,-0.017822266,0.0057373047,43.770992,47.412212,96.259544,514.0,19532.0,0.0
7203.0,0.1449585,-0.012390137,0.003479004,17.977098,35.290077,89.9313,514.0,19532.0,0.0
7204.0,0.1359253,-0.009887695,0.0049438477,-15.526717,16.61832,92.381676,514.0,19532.0,0.0
7205.0,0.11657715,-0.01586914,0.011047363,-41.59542,0.71755725,103.62595,514.0,19532.0,0.0
7206.0,0.10144043,-0.022888184,0.016906738,-46.25954,-9.206107,111.69466,514.0,19532.0,0.0
7207.0,0.08532715,-0.032287598,0.018005371,-15.0,-20.770992,116.08397,514.0,19789.0,0.0
7208.0,0.087768555,-0.031921387,0.028747559,30.473282,-29.404581,116.19084,514.0,19789.0,0.0
7209.0,0.09295654,-0.027282715,0.022888184,71.75572,-29.57252,107.137405,514.0,19789.0,0.0
7210.0,0.08557129,-0.018981934,0.023986816,96.580154,-25.38168,93.07633,514.0,19789.0,0.0
7211.0,0.08935547,-0.011962891,0.030883789,93.908394,-15.236641,67.824425,514.0,19789.0,0.0
7212.0,0.08782959,-0.011230469,0.044067383,81.70229,-11.137404,29.961832,514.0,19789.0,0.0
7213.0,0.08886719,-0.00982666,0.04626465,64.53435,-10.862596,-12.198473,514.0,19789.0,0.0
7214.0,0.10235596,-0.0060424805,0.03503418,23.022902,-12.541985,-54.67939,514.0,19789.0,0.0
7215.0,0.1270752,-0.001953125,0.038024902,-32.29771,-17.358778,-109.55725,514.0,19789.0,0.0
7216.0,0.14093018,-0.009216309,0.028747559,-72.37405,-25.229008,-156.41985,514.0,19789.0,0.0
7217.0,0.1586914,-0.020202637,0.03363037,-93.458015,-26.053434,-191.60306,514.0,19789.0,0.0
7218.0,0.14624023,-0.029663086,0.03729248,-98.94656,-26.839695,-213.84734,514.0,19789.0,0.0
7219.0,0.13476562,-0.031555176,0.038635254,-94.73283,-26.687023,-232.72519,514.0,19789.0,0.0
7220.0,0.1272583,-0.035095215,0.038513184,-84.12214,-25.519083,-217.91603,514.0,19789.0,0.0
7221.0,0.12670898,-0.041015625,0.021362305,-50.85496,-18.167938,-196.0687,514.0,19789.0,0.0
7222.0,0.13543701,-0.03692627,0.0067749023,-11.519084,-3.557252,-151.35115,514.0,19789.0,0.0
7223.0,0.14550781,-0.01928711,0.0032958984,-6.2061067,7.442748,-108.99236,514.0,19789.0,0.0
7224.0,0.15777588,-0.013122559,0.003967285,-33.541985,15.946565,-54.21374,514.0,19789.0,0.0
7225.0,0.15679932,-0.013305664,0.0048217773,-73.824425,21.396946,-22.412214,514.0,19789.0,0.0
7226.0,0.15032959,-0.021972656,0.013549805,-109.91603,13.267176,7.6564884,514.0,19789.0,0.0
